"match_id","p1_id","p2_id","p1_fullname","p2_fullname","server","sets","games","points","rally_desc","rally_summary","p1_rally","p2_rally","p1_net_appearance","p2_net_appearance","highlights","p1_momentum","p2_momentum","L2","discard_point","notes","vid_second","end","point_duration","p1_points","p2_points","p1_games","p2_games","p1_sets","p2_sets","ace","smash","double_fault","backhand_winner","forehand_winner","forehand_error","backhand_error","1st_serve","2nd_serve","error","drop_shot","winner","lob","rally_length","rally_1-4","rally_5-8","rally_9","breakpoint","gamepoint","setpoint","matchpoint","pt_won_by","pressure_point","sides","serve1","serve2","serve3","serve4","serve5","point_end","date","round","time","court","surface","umpire","best_of","tournament_name","tournament_category","tournament_location","video_url","p1_hand","p2_hand","gender","final_score"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","0-0","5-3","0-0","1st serve to body; forehand crosscourt (deep); forehand down the middle (deep); backhand down the middle (deep); backhand inside-out (shallow); forehand slice/chip crosscourt (very deep); forehand crosscourt (deep); forehand crosscourt (very deep); forehand slice/chip crosscourt (very deep); forehand inside-out (deep); backhand crosscourt (deep); forehand (error), unforced error. (12-shot rally)","Eli Stein lost the point on the 1st serve (to body) with a forehand error (12-shot rally)","forehand down the middle (deep); backhand inside-out (shallow); forehand crosscourt (deep); forehand slice/chip crosscourt (very deep); backhand crosscourt (deep)","forehand crosscourt (deep); backhand down the middle (deep); forehand slice/chip crosscourt (very deep); forehand crosscourt (very deep); forehand inside-out (deep); forehand (error), unforced error.","False","False","True","0.8","0.2","True","False","","3064.9999999999995","3089.0","24","0","0","5","3","0","0","nan","nan","nan","nan","nan","es_000","nan","1st serve to body","","es_000","nan","nan","nan","12","False","False","True","nan","nan","nan","nan","oc_000","nan","deuce","00:51:04","nan","nan","nan","nan","00:51:29","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","0-0","5-3","15-0","1st serve to body, fault (net). 2nd serve to body; backhand crosscourt (deep); backhand down the middle (deep); backhand down the middle (deep); forehand slice/chip crosscourt (net), unforced error. (5-shot rally)","Owen Corey lost the point on the 2nd serve (to body) with a forehand error (5-shot rally)","backhand down the middle (deep); forehand slice/chip crosscourt (net), unforced error.","backhand crosscourt (deep); backhand down the middle (deep)","False","False","False","0.6","0.4","True","False","","3112.0000000000005","3131.9999999999995","20","15","0","5","3","0","0","nan","nan","nan","nan","nan","oc_000","nan","1st serve to body, fault (net)","2nd serve to body","oc_000","nan","nan","nan","5","False","True","False","nan","nan","nan","nan","es_000","nan","adv","00:51:52","00:51:59","nan","nan","nan","00:52:11","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","0-0","5-3","15-15","1st serve to body, fault (long). 2nd serve to body; forehand crosscourt (deep); forehand down the middle (deep); forehand down the middle (deep); backhand down the middle (shallow); forehand crosscourt (deep) approach shot; forehand lob crosscourt (deep); standard overhead/smash crosscourt (wide and long), unforced error. (8-shot rally)","Eli Stein lost the point on the 2nd serve (to body) with a error (8-shot rally)","forehand down the middle (deep); backhand down the middle (shallow); forehand lob crosscourt (deep)","forehand crosscourt (deep); forehand down the middle (deep); forehand crosscourt (deep) approach shot; standard overhead/smash crosscourt (wide and long), unforced error.","False","True","True","0.8","0.2","True","False","","3164.0","3194.0","30","15","15","5","3","0","0","nan","oc_000","nan","nan","nan","nan","nan","1st serve to body, fault (long)","2nd serve to body","es_000","nan","nan","es_000","8","False","True","False","nan","nan","nan","nan","oc_000","nan","deuce","00:52:44","00:52:58","nan","nan","nan","00:53:14","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","0-0","5-3","30-15","1st serve to body, fault (net). 2nd serve to body; backhand crosscourt (net), unforced error. (2-shot rally)","Eli Stein lost the point on the 2nd serve (to body) with a backhand error (2-shot rally)","","backhand crosscourt (net), unforced error.","False","False","False","0.8","0.2","True","False","","3213.0","3227.9999999999995","15","30","15","5","3","0","0","nan","nan","nan","nan","nan","nan","es_000","1st serve to body, fault (net)","2nd serve to body","es_000","nan","nan","nan","2","True","False","False","nan","nan","nan","nan","oc_000","nan","adv","00:53:33","00:53:40","nan","nan","nan","00:53:47","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","0-0","5-3","40-15","1st serve to body; forehand crosscourt (deep); backhand down the middle (deep); forehand down the middle (deep); forehand slice/chip down the middle (shallow); forehand crosscourt approach shot (net), unforced error. (6-shot rally)","Eli Stein lost the point on the 1st serve (to body) with a forehand error (6-shot rally)","backhand down the middle (deep); forehand slice/chip down the middle (shallow)","forehand crosscourt (deep); forehand down the middle (deep); forehand crosscourt approach shot (net), unforced error.","False","False","True","0.8","0.2","True","False","","3250.0","3261.0","11","40","15","5","3","0","0","nan","nan","nan","nan","nan","es_000","nan","1st serve to body","","es_000","nan","nan","nan","6","False","True","False","nan","oc_000","oc_000","nan","oc_000","nan","deuce","00:54:10","nan","nan","nan","nan","00:54:21","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","1-0","0-0","0-0","1st serve to body; backhand inside-out (very deep); backhand crosscourt (deep); backhand crosscourt (deep); backhand down the middle (net), unforced error. (5-shot rally)","Eli Stein lost the point on the 1st serve (to body) with a backhand error (5-shot rally)","backhand inside-out (very deep); backhand crosscourt (deep)","backhand crosscourt (deep); backhand down the middle (net), unforced error.","False","False","False","0.8","0.2","True","False","","3433.0000000000005","3445.0","12","0","0","0","0","1","0","nan","nan","nan","nan","nan","nan","es_000","1st serve to body","","es_000","nan","nan","nan","5","False","True","False","nan","nan","nan","nan","oc_000","nan","deuce","00:57:13","nan","nan","nan","nan","00:57:25","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","1-0","0-0","0-15","1st serve to body, fault (net). 2nd serve to body; backhand crosscourt (shallow); forehand crosscourt (deep); forehand crosscourt (deep); forehand down the middle (deep); forehand down the middle (deep); forehand down the middle (very deep); backhand down the middle (deep); forehand inside-out (very deep); backhand crosscourt (very deep); forehand down the middle (deep); backhand down the middle (deep); backhand down the middle (deep); backhand down the middle (deep); forehand inside-out (deep); backhand crosscourt (deep); backhand crosscourt (deep); forehand down the middle (deep); forehand inside-out (very deep); backhand crosscourt (shallow); backhand down the line (wide and long), unforced error. (21-shot rally)","Eli Stein lost the point on the 2nd serve (to body) with a backhand error (21-shot rally)","backhand crosscourt (shallow); forehand crosscourt (deep); forehand down the middle (deep); backhand down the middle (deep); backhand crosscourt (very deep); backhand down the middle (deep); backhand down the middle (deep); backhand crosscourt (deep); forehand down the middle (deep); backhand crosscourt (shallow)","forehand crosscourt (deep); forehand down the middle (deep); forehand down the middle (very deep); forehand inside-out (very deep); forehand down the middle (deep); backhand down the middle (deep); forehand inside-out (deep); backhand crosscourt (deep); forehand inside-out (very deep); backhand down the line (wide and long), unforced error.","False","False","True","1.0","0.0","True","False","","3460.9999999999995","3516.9999999999995","56","15","0","0","0","1","0","nan","nan","nan","nan","nan","nan","es_000","1st serve to body, fault (net)","2nd serve to body","es_000","nan","nan","nan","21","False","False","True","nan","nan","nan","nan","oc_000","nan","adv","00:57:40","00:57:59","nan","nan","nan","00:58:36","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","1-0","0-0","0-30","1st serve to body, fault (long). 2nd serve down the T, fault (long), double fault. (1-shot rally)","Eli Stein lost the point with a double fault.","","","False","False","True","1.0","0.0","True","False","","3544.0","3559.0","15","30","0","0","0","1","0","nan","nan","es_000","nan","nan","nan","nan","1st serve to body, fault (long)","2nd serve down the T, fault (long)","es_000","nan","nan","nan","1","True","False","False","nan","nan","nan","nan","oc_000","es_000","deuce","00:59:04","00:59:14","nan","nan","nan","00:59:19","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","1-0","0-0","0-40","1st serve to body, fault (net). 2nd serve to body; forehand down the middle (deep); forehand down the middle (deep); forehand down the middle (very deep); forehand inside-out (shallow) (wide), unforced error. (5-shot rally)","Eli Stein lost the point on the 2nd serve (to body) with a forehand error (5-shot rally)","forehand down the middle (deep); forehand down the middle (very deep)","forehand down the middle (deep); forehand inside-out (shallow) (wide), unforced error.","False","False","True","1.0","0.0","True","False","","3584.0","3594.9999999999995","11","40","0","0","0","1","0","nan","nan","nan","nan","nan","es_000","nan","1st serve to body, fault (net)","2nd serve to body","es_000","nan","nan","nan","5","False","True","False","oc_000","nan","nan","nan","oc_000","es_000","adv","00:59:44","nan","nan","nan","nan","00:59:54","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","1-0","1-0","0-0","1st serve to body, fault (long). 2nd serve to body; forehand crosscourt (deep); forehand down the middle (deep); forehand inside-out (very deep); backhand crosscourt (shallow); forehand down the middle (deep); forehand inside-out (very deep); backhand (error), unforced error. (8-shot rally)","Eli Stein lost the point on the 2nd serve (to body) with a backhand error (8-shot rally)","forehand down the middle (deep); backhand crosscourt (shallow); forehand inside-out (very deep)","forehand crosscourt (deep); forehand inside-out (very deep); forehand down the middle (deep); backhand (error), unforced error.","False","False","False","1.0","0.0","True","False","","3699.0","3730.0","31","0","0","1","0","1","0","nan","nan","nan","nan","nan","nan","es_000","1st serve to body, fault (long)","2nd serve to body","es_000","nan","nan","nan","8","False","True","False","nan","nan","nan","nan","oc_000","nan","deuce","01:01:39","01:01:53","nan","nan","nan","01:02:10","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","1-0","1-0","15-0","1st serve to body; forehand down the middle (deep); backhand down the middle (deep); backhand crosscourt (deep); backhand crosscourt (deep); backhand crosscourt (deep) approach shot; backhand inside-out (shallow) (wide), unforced error. (7-shot rally)","Owen Corey lost the point on the 1st serve (to body) with a backhand error (7-shot rally)","backhand down the middle (deep); backhand crosscourt (deep); backhand inside-out (shallow) (wide), unforced error.","forehand down the middle (deep); backhand crosscourt (deep); backhand crosscourt (deep) approach shot","False","False","False","0.8","0.2","True","False","","3753.0","3770.0","17","15","0","1","0","1","0","nan","nan","nan","nan","nan","nan","oc_000","1st serve to body","","oc_000","nan","nan","nan","7","False","True","False","nan","nan","nan","nan","es_000","nan","adv","01:02:33","nan","nan","nan","nan","01:02:50","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","1-0","1-0","15-15","1st serve to body; forehand crosscourt (deep); forehand inside-out (net), unforced error. (3-shot rally)","Owen Corey lost the point on the 1st serve (to body) with a forehand error (3-shot rally)","forehand inside-out (net), unforced error.","forehand crosscourt (deep)","False","False","False","0.6","0.4","True","False","","3787.0","3793.0000000000005","6","15","15","1","0","1","0","nan","nan","nan","nan","nan","oc_000","nan","1st serve to body","","oc_000","nan","nan","nan","3","True","False","False","nan","nan","nan","nan","es_000","nan","deuce","01:03:07","nan","nan","nan","nan","01:03:13","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","1-0","1-0","15-30","1st serve to body; forehand down the middle (deep); forehand down the middle (deep); backhand down the middle (shallow); forehand down the middle (deep); backhand down the middle (deep); forehand crosscourt (net), unforced error. (7-shot rally)","Owen Corey lost the point on the 1st serve (to body) with a forehand error (7-shot rally)","forehand down the middle (deep); forehand down the middle (deep); forehand crosscourt (net), unforced error.","forehand down the middle (deep); backhand down the middle (shallow); backhand down the middle (deep)","False","False","True","0.4","0.6","True","False","","3812.0","3825.0000000000005","13","15","30","1","0","1","0","nan","nan","nan","nan","nan","oc_000","nan","1st serve to body","","oc_000","nan","nan","nan","7","False","True","False","nan","nan","nan","nan","es_000","oc_000","adv","01:03:32","nan","nan","nan","nan","01:03:45","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","1-0","1-0","15-40","1st serve to body, fault (long). 2nd serve wide; forehand crosscourt (deep); forehand down the middle (deep); backhand down the middle (deep); backhand down the middle (deep); backhand half-volley down the middle (deep) at baseline; forehand down the middle (net), unforced error. (7-shot rally)","Owen Corey lost the point on the 2nd serve (wide) with a forehand error (7-shot rally)","forehand down the middle (deep); backhand down the middle (deep); forehand down the middle (net), unforced error.","forehand crosscourt (deep); backhand down the middle (deep); backhand half-volley down the middle (deep) at baseline","False","True","True","0.2","0.8","True","False","","3855.0000000000005","3887.0","32","15","40","1","0","1","0","nan","nan","nan","nan","nan","oc_000","nan","1st serve to body, fault (long)","2nd serve wide","oc_000","nan","nan","nan","7","False","True","False","es_000","nan","nan","nan","es_000","oc_000","deuce","01:04:15","01:04:34","nan","nan","nan","01:04:47","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","1-0","1-1","0-0","1st serve to body; forehand crosscourt (deep); forehand inside-out (deep) (wide), unforced error. (3-shot rally)","Eli Stein lost the point on the 1st serve (to body) with a forehand error (3-shot rally)","forehand crosscourt (deep)","forehand inside-out (deep) (wide), unforced error.","False","False","False","0.2","0.8","True","False","","3915.0000000000005","3923.0000000000005","8","0","0","1","1","1","0","nan","nan","nan","nan","nan","es_000","nan","1st serve to body","","es_000","nan","nan","nan","3","True","False","False","nan","nan","nan","nan","oc_000","nan","deuce","01:05:15","nan","nan","nan","nan","01:05:23","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","1-0","1-1","0-15","1st serve to body, fault (net). 2nd serve to body, fault (long), double fault. (1-shot rally)","Eli Stein lost the point with a double fault.","","","False","False","False","0.4","0.6","True","False","","3939.0","3959.0000000000005","20","15","0","1","1","1","0","nan","nan","es_000","nan","nan","nan","nan","1st serve to body, fault (net)","2nd serve to body, fault (long)","es_000","nan","nan","nan","1","True","False","False","nan","nan","nan","nan","oc_000","nan","adv","01:05:39","01:05:54","nan","nan","nan","01:05:59","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","1-0","1-1","0-30","1st serve to body; backhand inside-out (deep); backhand down the middle (deep); backhand crosscourt (shallow) (wide), unforced error. (4-shot rally)","Owen Corey lost the point on the 1st serve (to body) with a backhand error (4-shot rally)","backhand inside-out (deep); backhand crosscourt (shallow) (wide), unforced error.","backhand down the middle (deep)","False","False","True","0.4","0.6","True","False","","3983.0000000000005","3991.999999999999","9","30","0","1","1","1","0","nan","nan","nan","nan","nan","nan","oc_000","1st serve to body","","oc_000","nan","nan","nan","4","True","False","False","nan","nan","nan","nan","es_000","es_000","deuce","01:06:23","nan","nan","nan","nan","01:06:31","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","1-0","1-1","15-30","1st serve to body; forehand down the middle (shallow); forehand crosscourt (very deep) approach shot; forehand slice/chip crosscourt (deep) (wide), unforced error. (4-shot rally)","Owen Corey lost the point on the 1st serve (to body) with a forehand error (4-shot rally)","forehand down the middle (shallow); forehand slice/chip crosscourt (deep) (wide), unforced error.","forehand crosscourt (very deep) approach shot","False","False","True","0.4","0.6","True","False","","4005.0000000000005","4014.9999999999995","10","30","15","1","1","1","0","nan","nan","nan","nan","nan","oc_000","nan","1st serve to body","","oc_000","nan","nan","nan","4","True","False","False","nan","nan","nan","nan","es_000","es_000","adv","01:06:45","nan","nan","nan","nan","01:06:54","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","1-0","1-1","30-30","1st serve down the T, fault (net). 2nd serve to body; forehand crosscourt (deep); forehand down the middle (deep); forehand down the middle (very deep); forehand down the middle (deep); backhand down the middle (deep); backhand crosscourt (deep); backhand crosscourt (deep); backhand crosscourt (very deep); forehand inside-out (deep); backhand crosscourt (deep); forehand inside-out (shallow); backhand crosscourt (deep); backhand down the middle (shallow); forehand crosscourt (long), unforced error. (15-shot rally)","Eli Stein lost the point on the 2nd serve (to body) with a forehand error (15-shot rally)","forehand crosscourt (deep); forehand down the middle (very deep); backhand down the middle (deep); backhand crosscourt (deep); forehand inside-out (deep); forehand inside-out (shallow); backhand down the middle (shallow)","forehand down the middle (deep); forehand down the middle (deep); backhand crosscourt (deep); backhand crosscourt (very deep); backhand crosscourt (deep); backhand crosscourt (deep); forehand crosscourt (long), unforced error.","False","False","True","0.6","0.4","True","False","","4032.0000000000005","4080.0","48","30","30","1","1","1","0","nan","nan","nan","nan","nan","es_000","nan","1st serve down the T, fault (net)","2nd serve to body","es_000","nan","nan","nan","15","False","False","True","nan","nan","nan","nan","oc_000","es_000","deuce","01:07:12","01:07:23","nan","nan","nan","01:08:00","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","1-0","1-1","30-40","1st serve to body, fault (net). 2nd serve to body; forehand down the middle (deep); forehand down the middle (deep); forehand down the middle (deep); forehand down the middle (shallow); forehand slice/chip down the middle (shallow); forehand inside-out (very deep) (wide), unforced error. (7-shot rally)","Eli Stein lost the point on the 2nd serve (to body) with a forehand error (7-shot rally)","forehand down the middle (deep); forehand down the middle (deep); forehand slice/chip down the middle (shallow)","forehand down the middle (deep); forehand down the middle (shallow); forehand inside-out (very deep) (wide), unforced error.","False","False","True","0.6","0.4","True","False","","4092.0000000000005","4121.0","29","40","30","1","1","1","0","nan","nan","nan","nan","nan","es_000","nan","1st serve to body, fault (net)","2nd serve to body","es_000","nan","nan","nan","7","False","True","False","oc_000","nan","nan","nan","oc_000","es_000","adv","01:08:12","01:08:27","nan","nan","nan","01:08:41","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","1-0","2-1","0-0","1st serve to body; forehand crosscourt (shallow); forehand inside-out (long), unforced error. (3-shot rally)","Owen Corey lost the point on the 1st serve (to body) with a forehand error (3-shot rally)","forehand inside-out (long), unforced error.","forehand crosscourt (shallow)","False","False","False","0.4","0.6","True","False","","4223.999999999999","4231.999999999999","8","0","0","2","1","1","0","nan","nan","nan","nan","nan","oc_000","nan","1st serve to body","","oc_000","nan","nan","nan","3","True","False","False","nan","nan","nan","nan","es_000","nan","deuce","01:10:23","nan","nan","nan","nan","01:10:31","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","1-0","2-1","0-15","1st serve down the T, fault (net). 2nd serve down the T, fault (net), double fault. (1-shot rally)","Owen Corey lost the point with a double fault.","","","False","False","False","0.4","0.6","True","False","","4253.0","4266.999999999999","14","0","15","2","1","1","0","nan","nan","oc_000","nan","nan","nan","nan","1st serve down the T, fault (net)","2nd serve down the T, fault (net)","oc_000","nan","nan","nan","1","True","False","False","nan","nan","nan","nan","es_000","nan","adv","01:10:53","01:11:02","nan","nan","nan","01:11:06","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","1-0","2-1","0-30","1st serve to body; forehand crosscourt (shallow); forehand down the middle (deep); backhand down the middle (long), unforced error. (4-shot rally)","Eli Stein lost the point on the 1st serve (to body) with a backhand error (4-shot rally)","forehand down the middle (deep)","forehand crosscourt (shallow); backhand down the middle (long), unforced error.","False","False","True","0.6","0.4","True","False","","4282.0","4291.0","9","0","30","2","1","1","0","nan","nan","nan","nan","nan","nan","es_000","1st serve to body","","es_000","nan","nan","nan","4","True","False","False","nan","nan","nan","nan","oc_000","oc_000","deuce","01:11:22","nan","nan","nan","nan","01:11:31","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","1-0","2-1","15-30","1st serve to body; forehand down the middle (deep); forehand down the middle (deep); backhand crosscourt (shallow); backhand crosscourt (deep); backhand crosscourt (deep); forehand slice/chip down the middle (long), unforced error. (7-shot rally)","Owen Corey lost the point on the 1st serve (to body) with a forehand error (7-shot rally)","forehand down the middle (deep); backhand crosscourt (deep); forehand slice/chip down the middle (long), unforced error.","forehand down the middle (deep); backhand crosscourt (shallow); backhand crosscourt (deep)","False","False","True","0.4","0.6","True","False","","4310.0","4325.0","15","15","30","2","1","1","0","nan","nan","nan","nan","nan","oc_000","nan","1st serve to body","","oc_000","nan","nan","nan","7","False","True","False","nan","nan","nan","nan","es_000","oc_000","adv","01:11:50","nan","nan","nan","nan","01:12:05","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","1-0","2-1","15-40","1st serve down the T; backhand down the middle (deep); forehand down the middle (deep); forehand inside-out (deep); backhand crosscourt (deep); backhand crosscourt (long), unforced error. (6-shot rally)","Eli Stein lost the point on the 1st serve (down the T) with a backhand error (6-shot rally)","forehand down the middle (deep); backhand crosscourt (deep)","backhand down the middle (deep); forehand inside-out (deep); backhand crosscourt (long), unforced error.","False","False","True","0.4","0.6","True","False","","4340.0","4353.0","13","15","40","2","1","1","0","nan","nan","nan","nan","nan","nan","es_000","1st serve down the T","","es_000","nan","nan","nan","6","False","True","False","es_000","nan","nan","nan","oc_000","oc_000","deuce","01:12:20","nan","nan","nan","nan","01:12:33","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","oc_000","1-0","2-1","30-40","1st serve to body; backhand crosscourt (shallow); backhand down the middle (net), unforced error. (3-shot rally)","Owen Corey lost the point on the 1st serve (to body) with a backhand error (3-shot rally)","backhand down the middle (net), unforced error.","backhand crosscourt (shallow)","False","False","True","0.4","0.6","True","False","","4368.0","4376.999999999999","9","30","40","2","1","1","0","nan","nan","nan","nan","nan","nan","oc_000","1st serve to body","","oc_000","nan","nan","nan","3","True","False","False","es_000","nan","nan","nan","es_000","oc_000","adv","01:12:48","nan","nan","nan","nan","01:12:56","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","1-0","2-2","0-0","1st serve to body, fault (long). 2nd serve to body, fault (long), double fault. (1-shot rally)","Eli Stein lost the point with a double fault.","","","False","False","False","0.6","0.4","True","False","","4399.0","4409.000000000001","10","0","0","2","2","1","0","nan","nan","es_000","nan","nan","nan","nan","1st serve to body, fault (long)","2nd serve to body, fault (long)","es_000","nan","nan","nan","1","True","False","False","nan","nan","nan","nan","oc_000","nan","deuce","01:13:19","01:13:25","nan","nan","nan","01:13:29","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
"LMN2025_012","oc_000","es_000","Owen Corey","Eli Stein","es_000","1-0","2-2","0-15","1st serve to body; forehand down the middle (deep); forehand down the middle (deep); forehand slice/chip inside-out (deep); backhand crosscourt (deep); forehand down the middle (deep); forehand crosscourt (shallow); forehand lob down the line (very deep); backhand down the line (very deep) (wide), forced error. (9-shot rally)","Eli Stein lost the point on the 1st serve (to body) with a backhand error (9-shot rally)","forehand down the middle (deep); forehand slice/chip inside-out (deep); forehand down the middle (deep); forehand lob down the line (very deep)","forehand down the middle (deep); backhand crosscourt (deep); forehand crosscourt (shallow); backhand down the line (very deep) (wide), forced error.","False","False","False","0.6","0.4","True","False","","4427.0","4446.999999999999","20","15","0","2","2","1","0","nan","nan","nan","nan","nan","nan","es_000","1st serve to body","","es_000","nan","nan","es_000","9","False","False","True","nan","nan","nan","nan","oc_000","nan","adv","01:13:47","nan","nan","nan","nan","01:14:06","2025-09-27","R16","","-","Hard","-","3","Little Mo Nationals","B11","Austin, Texas","https://vimeo.com/1123010031/d2b717e0e1","R","R","M","6-3, 6-4"
